USC00028396,32.7225,-113.919,98.8,AZ,TACNA 3 NE,12.06,14.28,17.39,20.89,25.61,30.00,33.56,33.50,30.11,23.11,16.00,11.28
USC00028619,31.7119,-110.069,1420.1,AZ,TOMBSTONE,8.67,10.17,12.83,16.72,21.28,25.78,26.28,25.06,23.44,18.50,13.00,8.83
USC00028815,32.2292,-110.954,742.2,AZ,TUCSON WFO,11.83,13.44,16.17,20.06,25.06,29.67,30.72,29.89,27.94,22.06,15.83,11.44
USC00028865,31.5678,-111.05,995.8,AZ,TUMACACORI NM,9.06,10.44,12.72,16.28,20.50,25.39,27.11,25.94,23.61,18.28,12.72,9.00
USC00029158,34.9281,-112.81,1551.4,AZ,WALNUT CREEK,2.89,4.61,7.39,10.61,14.89,19.11,22.56,21.72,18.06,12.17,6.28,2.22
USC00029287,33.9792,-112.74,638.6,AZ,WICKENBURG,9.44,11.00,13.61,17.06,21.78,26.39,30.22,29.56,25.89,19.56,13.06,9.00
USC00029334,32.2553,-109.837,1271.0,AZ,WILLCOX,7.11,9.00,11.78,15.33,20.00,24.61,26.78,25.72,22.89,16.83,10.83,6.61
USC00029359,35.2406,-112.19,2057.4,AZ,WILLIAMS,1.61,2.67,5.00,8.61,13.50,18.33,20.67,19.56,16.50,10.89,5.44,1.61
USC00029542,35.5247,-111.37,1496.0,AZ,WUPATKI NM,2.33,5.44,9.39,13.56,19.00,24.33,26.94,25.39,21.44,14.72,7.56,1.89
USC00029634,33.595,-112.301,345.9,AZ,YOUNGTOWN,12.72,14.61,17.56,21.50,26.61,31.17,34.00,33.39,30.11,23.50,16.61,12.00
USC00029645,34.8775,-114.134,594.4,AZ,YUCCA 1 NNE,10.22,12.11,14.83,18.78,24.17,29.28,32.83,31.94,27.94,21.00,14.33,9.72
USC00030064,35.9289,-91.0583,76.8,AR,ALICIA 2NNE,2.28,4.78,9.78,15.11,20.44,25.22,27.00,26.33,21.83,15.94,9.50,3.78
USC00030130,34.7961,-92.8417,212.8,AR,ALUM FORK,3.72,5.78,10.50,15.33,19.89,24.11,26.39,26.17,22.22,16.33,10.17,4.72
