code,lat,lon,state,name,x,y
USC00411875,31.8211,-99.42,526.4,TX,COLEMAN,202,53
USC00411911,29.6989,-96.5731,68.6,TX,COLUMBUS,225,36
USC00411946,36.2353,-102.241,1164.3,TX,CONLEN,180,88
USC00411956,30.3303,-95.4831,74.7,TX,CONROE,234,41
USC00411974,31.5333,-101.284,755.9,TX,COPE RCH,187,51
USC00411990,31.1603,-97.9564,374.9,TX,COPPERAS COVE 5 NW,214,48
USC00412019,32.1225,-96.4867,136.9,TX,CORSICANA,226,55
USC00412096,32.5286,-97.6189,316.7,TX,CRESSON,217,59
USC00412114,31.3072,-95.4508,105.8,TX,CROCKETT,234,49
USC00412121,33.6517,-101.245,917.4,TX,CROSBYTON,188,68
USC00412160,28.6794,-99.8311,176.8,TX,CRYSTAL CITY,199,28
USC00412218,30.4364,-95.7919,73.2,TX,DACUS,231,42
USC00412225,32.9203,-94.7225,91.4,TX,DAINGERFIELD 9 S,240,62
USC00412266,29.0567,-96.2319,21.3,TX,DANEVANG 1 W,228,31
USC00412334,33.2733,-97.5769,297.8,TX,DECATUR,217,65
USC00412404,33.1989,-97.105,192,TX,DENTON 2 SE,221,64
USC00412444,31.9122,-95.2622,187.8,TX,DIALVILLE 2 W,235,54
USC00412464,34.5858,-102.312,1173.5,TX,DIMMITT 2 N,179,75
USC00412621,33.8094,-100.517,612.6,TX,DUMONT,193,69
USC00412633,33.8158,-98.9317,320.3,TX,DUNDEE 6 NNW,206,69
USC00412679,28.7569,-100.479,247.5,TX,EAGLE PASS 3N,194,29
USC00412820,30.3494,-97.3683,176.5,TX,ELGIN,219,41
USC00412824,28.4747,-100.215,246,TX,EL INDIO 7ESE,196,26
USC00413060,26.5581,-99.1372,97.5,TX,FALCON DAM,204,11
USC00413065,28.9614,-98.1103,104.5,TX,FALLS CITY 7 WSW,213,30
USC00413133,32.5339,-96.6608,143.3,TX,FERRIS,224,59
USC00413183,29.6339,-97.0644,143.3,TX,FLATONIA 4SE,221,36
USC00413201,29.1322,-98.1597,121.9,TX,FLORESVILLE,212,32
USC00413214,33.985,-101.334,981.5,TX,FLOYDADA,187,70
USC00413215,33.8761,-101.246,954,TX,FLOYDADA 9 SE,188,70
USC00413247,33.4661,-97.5797,338.3,TX,FORESTBURG 5 S,217,66
USC00413321,31.0328,-96.4889,142.3,TX,FRANKLIN,226,47
USC00413329,30.2392,-98.9089,513.6,TX,FREDERICKSBURG,206,40
USC00413340,28.9844,-95.3808,2.4,TX,FREEPORT 2 NW,234,30
USC00413368,34.64,-102.723,1222.2,TX,FRIONA,176,76
USC00413370,33.1519,-96.8122,225.6,TX,FRISCO,223,64
USC00413508,28.3064,-98.1222,68.6,TX,GEORGE WEST 2 SSW,213,25
USC00413525,30.1872,-96.8594,167.6,TX,GIDDINGS 5E,223,40
USC00413546,32.7464,-95.0497,118.9,TX,GILMER 4 WNW,237,60
USC00413605,30.3481,-98.6861,499.9,TX,GOLD,208,41
USC00413614,31.4403,-98.5903,459.3,TX,GOLDTHWAITE 1 WSW,209,50
USC00413618,28.6617,-97.385,43.3,TX,GOLIAD,218,28
USC00413622,29.5339,-97.45,115.8,TX,GONZALES 1N,218,35
USC00413685,30.715,-97.4483,174.3,TX,GRANGER,218,44
USC00413686,30.7189,-97.3211,169.2,TX,GRANGER DAM,219,44
USC00413691,32.9506,-97.0553,178.3,TX,GRAPEVINE DAM,221,62
USC00413787,36.2631,-101.405,966.2,TX,GRUVER,186,89
USC00413828,33.6267,-100.337,536.4,TX,GUTHRIE,195,68
USC00413873,29.4706,-96.9397,83.8,TX,HALLETTSVILLE 2 N,222,34
USC00413943,26.2028,-97.6728,11.6,TX,HARLINGEN,216,8
USC00413954,30.3011,-99.2681,628.2,TX,HARPER 1W,203,41
USC00414058,27.3194,-98.6775,176.8,TX,HEBBRONVILLE,208,17
USC00414081,32.1808,-94.7964,128,TX,HENDERSON,239,56
USC00414137,31.9844,-98.0311,317.9,TX,HICO,213,54
USC00414140,36.1161,-100.024,781.5,TX,HIGGINS,197,87
USC00414182,32.0161,-97.1094,167.6,TX,HILLSBORO,221,55
USC00414257,33.5881,-95.9039,207.3,TX,HONEY GROVE,230,67
USC00414313,29.8142,-95.7275,38.7,TX,HOUSTON BARKER,232,37
USC00414315,29.7283,-95.1306,10.7,TX,HOUSTON DEER PARK,236,36
USC00414327,29.8733,-95.5275,34.1,TX,HOUSTON NORTH HOUSTON,233,37
USC00414382,30.7064,-95.5422,150.6,TX,HUNTSVILLE,233,44
USC00414390,31.6544,-97.7086,313.9,TX,HURST SPRINGS,216,52
USC00414402,30.2533,-98.5711,443.8,TX,HYE,209,41
USC00414556,30.8472,-97.5994,259.1,TX,JARRELL,217,45
USC00414563,30.9153,-94.0097,88.4,TX,JASPER,245,46
USC00414575,29.7664,-97.3164,126.5,TX,JEDDO 3S,219,37
USC00414605,30.2836,-98.4172,375.5,TX,JOHNSON CITY,210,41
USC00414647,28.9122,-98.5425,157.9,TX,JOURDANTON,209,30
USC00414705,32.5589,-96.2725,128,TX,KAUFMAN 3 SE,227,59
USC00414782,30.0747,-99.1081,544.1,TX,KERRVILLE 3 NNE,205,39
USC00414903,29.9172,-96.8753,108.8,TX,LA GRANGE,222,38
USC00414920,28.9831,-99.8686,231.3,TX,LA PRYOR,199,30
USC00414950,29.2694,-103.757,732.4,TX,LAJITAS,167,33
USC00414982,33.7542,-99.1442,355.7,TX,LAKE KEMP,204,69
USC00415013,32.7228,-101.946,903.7,TX,LAMESA 1 SSE,182,60
USC00415018,31.0717,-98.1847,314.6,TX,LAMPASAS,212,47
USC00415048,29.8097,-101.56,393.2,TX,LANGTRY,185,37
USC00415060,27.5683,-99.4983,131.1,TX,LAREDO 2,202,19
USC00415094,33.0353,-96.4861,155.4,TX,LAVON DAM,226,63
USC00415097,32.1414,-99.7528,594.4,TX,LAWN,199,56
USC00415158,32.3081,-101.878,867.2,TX,LENORAH,182,57
USC00415183,33.55,-102.376,1071.1,TX,LEVELLAND,178,67
USC00415193,30.4064,-97.0136,141.7,TX,LEXINGTON,221,42
USC00415196,30.0592,-94.795,10.7,TX,LIBERTY,239,39
USC00415271,30.7394,-94.9256,54.3,TX,LIVINGSTON 2 NNE,238,44
USC00415272,30.7425,-98.6542,310.9,TX,LLANO,208,44
USC00415415,31.4269,-94.8942,106.7,TX,LUFKIN 11 NW,238,50
USC00415429,29.6756,-97.6578,121.9,TX,LULING,216,36
USC00415477,30.9392,-95.9203,76.8,TX,MADISONVILLE,230,46
USC00415618,32.5403,-94.3508,107.3,TX,MARSHALL,243,59
USC00415659,28.6836,-95.9733,3,TX,MATAGORDA NO 2,230,28
USC00415661,28.0372,-97.8725,42.1,TX,MATHIS 4 SSW,215,23
USC00415757,31.435,-97.4011,220.4,TX,MCGREGOR,218,50
USC00415822,30.9144,-99.7958,612.6,TX,MENARD,199,46
USC00415836,26.0619,-97.8997,22.9,TX,MERCEDES 6 SSE,214,7
USC00415904,31.0706,-95.715,71.6,TX,MIDWAY 4 NE,232,47
USC00416060,32.3842,-98.1703,321.9,TX,MORGAN MILL,212,58
USC00416074,33.7192,-102.76,1149.1,TX,MORTON,175,68
USC00416104,30.7053,-104.023,2069.6,TX,MT LOCKE,165,44
USC00416108,33.1689,-95.0056,129.5,TX,MT PLEASANT,237,64
USC00416119,33.1953,-95.2233,136.2,TX,MT VERNON,236,64
USC00416130,33.6564,-97.3769,315.8,TX,MUENSTER,218,68
USC00416137,33.9544,-102.778,1140,TX,MULESHOE NTL WR,175,70
USC00416177,31.6164,-94.6431,132.6,TX,NACOGDOCHES,240,51
USC00416276,29.7192,-98.1189,189,TX,NEW BRAUNFELS,213,36
USC00416280,30.1375,-95.1783,71.6,TX,NEW CANEY 2 E,236,40
USC00416367,31.1081,-98.3794,414.5,TX,NIX STORE 1 W,210,47
USC00416433,34.2606,-100.601,630.9,TX,NORTHFIELD,193,73
USC00416477,36.1014,-100.589,883.9,TX,NOTLA 3 SE,193,87
USC00416495,32.0567,-100.296,612.3,TX,OAK CREEK LAKE,195,55
USC00416496,31.5914,-95.8442,86.6,TX,OAKWOOD,231,51
USC00416502,31.8797,-102.359,887,TX,ODESSA,179,54
USC00416664,30.0858,-93.7417,3,TX,ORANGE,248,39
USC00416742,33.8083,-100.298,558.4,TX,PADUCAH 15 S,195,69
USC00416766,32.7664,-98.3083,317,TX,PALO PINTO,211,61
USC00416776,35.5544,-100.974,960.1,TX,PAMPA 2,190,83
USC00416785,35.4139,-101.342,1076.6,TX,PANHANDLE,187,82
USC00416952,36.1017,-100.739,909.8,TX,PERRYTON 21 S,192,87
USC00417040,31.2447,-93.9658,67.1,TX,PINELAND,246,48
USC00417079,34.1892,-101.702,1027.2,TX,PLAINVIEW,184,72
USC00417172,29.9044,-93.9708,1.5,TX,PORT ARTHUR CITY,246,38
USC00417184,26.5578,-97.4264,2.7,TX,PORT MANSFIELD,218,11
USC00417215,29.0283,-98.5686,129.5,TX,POTEET,209,31
USC00417300,31.9633,-98.4942,372.2,TX,PROCTOR RSVR,210,54
USC00417327,32.3664,-99.1925,496.8,TX,PUTNAM,204,57
USC00417388,32.2619,-97.7064,197.5,TX,RAINBOW,216,57
USC00417588,32.9964,-96.7428,206.7,TX,RICHARDSON,224,62
USC00417593,31.27,-98.9486,420.6,TX,RICHLAND SPRINGS,206,49
USC00417594,29.5839,-95.7553,30.8,TX,RICHMOND,231,35
USC00417659,33.005,-97.2331,195.4,TX,ROANOKE,220,63
USC00417677,27.7894,-97.6619,25.9,TX,ROBSTOWN,216,21
USC00417685,30.6431,-97.0372,160.9,TX,ROCKDALE,221,44
USC00417704,28.0286,-97.0567,2.7,TX,ROCKPORT,221,23
USC00417707,32.9331,-96.4647,165.5,TX,ROCKWALL,226,62
USC00417773,32.4611,-96.4494,110.9,TX,ROSSER,226,58
USC00417791,30.5414,-97.635,219.8,TX,ROUND ROCK 3 NE,216,43
USC00417836,28.8297,-97.7133,89.9,TX,RUNGE,216,29
USC00417841,31.8086,-95.1428,219.5,TX,RUSK,236,53
USC00417873,29.3283,-99.4653,290.5,TX,SABINAL,202,33
USC00417936,31.0619,-94.1011,57.6,TX,SAM RAYBURN DAM,245,47
USC00418022,30.1414,-102.392,849.8,TX,SANDERSON,178,40
USC00418081,27.2169,-97.6956,11.6,TX,SARITA 7 E,216,16
USC00418126,29.6825,-96.8564,88.4,TX,SCHULENBURG,223,36
USC00418201,32.7131,-102.647,1011,TX,SEMINOLE,176,60
USC00418252,30.6886,-101.827,662.9,TX,SHEFFIELD,183,44
USC00418274,33.7033,-96.6419,231.6,TX,SHERMAN,224,68
USC00418323,34.4722,-101.301,999.7,TX,SILVERTON,187,74
USC00418326,31.9669,-99.5545,597.4,TX,SILVER VALLEY,201,54
USC00418373,33.4367,-101.647,939.4,TX,SLATON,184,66
USC00418446,30.3367,-96.5403,80.2,TX,SOMERVILLE DAM,225,41
USC00418519,29.2728,-96.6858,43.6,TX,SPEAKS 2,224,33
USC00418531,30.4828,-98.1597,259.1,TX,SPICEWOOD,212,42
USC00418544,29.8656,-98.3819,341.1,TX,SPRING BRANCH 2SE,210,37
USC00418658,29.3258,-97.9753,161.5,TX,STOCKDALE 6N,214,33
USC00418696,32.6592,-98.4678,359.7,TX,STRAWN 8 NNE,210,60
USC00418743,33.1481,-95.6269,150.9,TX,SULPHUR SPRINGS,232,64
USC00418818,33.1714,-101.798,951,TX,TAHOKA,183,64
USC00418863,30.9731,-98.9433,557.8,TX,TAYLOR RCH,206,46
USC00418877,30.4333,-98.8097,524.3,TX,TEAGUE RCH,207,42
USC00418929,32.7336,-96.3225,150.9,TX,TERRELL,227,60
USC00418942,33.4367,-94.0772,118.9,TX,TEXARKANA,245,66
USC00419001,30.6167,-97.2,144.8,TX,THORNDALE,220,43
USC00419004,31.3917,-96.5656,144.8,TX,THORNTON 1SSE,225,50
USC00419076,30.1003,-95.6114,64,TX,TOMBALL,233,39
USC00419088,31.4028,-106.058,1074.4,TX,TORNILLO 2 SSE,149,50
USC00419099,30.8797,-98.4728,312.4,TX,TOW,210,46
USC00419153,31.2061,-97.2956,213.4,TX,TROY,219,48
USC00419175,34.5269,-101.839,1072.9,TX,TULIA,183,75
USC00419191,34.3956,-100.897,710.2,TX,TURKEY,190,74
USC00419224,34.9578,-102.104,1141.8,TX,UMBARGER,181,78
USC00419275,30.5525,-104.647,1339.3,TX,VALENTINE 10 WSW,160,43
USC00419491,30.3236,-96.1594,65.5,TX,WASHINGTON SP,228,41
USC00419501,31.8136,-100.629,748.3,TX,WATER VALLEY 11 NNE,192,53
USC00419504,30.9328,-98.0197,306.3,TX,WATSON,213,46
USC00419532,32.7483,-97.77,291.1,TX,WEATHERFORD,215,60
USC00419565,34.8422,-100.21,621.8,TX,WELLINGTON,196,77
USC00419715,31.8611,-97.375,175,TX,WHITNEY DAM,219,53
USC00419717,28.6611,-98.2553,78.6,TX,WHITSETT,211,28
USC00419800,32.7017,-96.015,158.5,TX,WILLS POINT,229,60
USC00419836,32.8892,-95.3331,130.8,TX,WINNSBORO 6 SW,235,62
USC00419859,33.3675,-96.0675,201.2,TX,WOLFE CITY,229,65
USC00419916,33.3042,-94.1728,86,TX,WRIGHT PATMAN DM & LK,244,65
USC00419952,29.2739,-97.1556,89.9,TX,YOAKUM,220,33
USC00419953,28.9803,-97.5186,79.2,TX,YORKTOWN,217,30
USC00420086,37.4403,-112.482,2145.8,UT,ALTON,98,98
USC00420738,37.6131,-109.485,1838.6,UT,BLANDING,122,99
USC00420788,37.2825,-109.558,1316.4,UT,BLUFF,121,97
USC00420820,40.8547,-111.89,1383.8,UT,BOUNTIFUL-VAL VERDA,102,125
USC00420849,37.905,-111.42,2036.1,UT,BOULDER,106,102
USC00421214,39.2078,-111.012,1713,UT,CASTLE DALE,109,112
USC00421918,41.8328,-112.056,1307.6,UT,CUTLER DAM UP&L,101,133
USC00422101,39.2872,-112.652,1399,UT,DESERET,96,113
USC00422385,40.9675,-111.431,1667.3,UT,ECHO DAM,106,126
USC00422578,39.3583,-111.599,1673.4,UT,EPHRAIM,105,113
USC00422592,37.7686,-111.598,1770.9,UT,ESCALANTE,105,101
USC00422798,39.0875,-111.132,1805.3,UT,FERRON,108,111
USC00422828,38.9664,-112.328,1560.6,UT,FILLMORE,99,110
USC00423776,37.6478,-112.433,2100.1,UT,HATCH,98,100
USC00423809,40.4917,-111.426,1703.8,UT,HEBER,106,122
USC00424135,41.2403,-111.713,1566.7,UT,HUNTSVILLE MONASTERY,104,128
USC00424342,40.3642,-109.345,1449.3,UT,JENSEN,123,121
USC00424508,37.0286,-112.537,1493.5,UT,KANAB,97,95
USC00424755,37.5142,-111.988,1769.4,UT,KODACHROME BASIN PARK,102,99
USC00424856,41.825,-111.321,1822.7,UT,LAKETOWN,107,133
USC00424968,37.2008,-113.269,973.5,UT,LA VERKIN,91,96
USC00425402,39.2583,-111.631,1749.6,UT,MANTI,104,113
USC00425582,37.1497,-109.868,1252.4,UT,MEXICAN HAT,119,96
USC00425723,38.2164,-112.921,1609.3,UT,MINERSVILLE,94,104
USC00425733,38.5744,-109.546,1235.4,UT,MOAB,121,107
USC00425805,37.8736,-109.308,2078.7,UT,MONTICELLO 2E,123,101
USC00426135,39.7122,-111.832,1563,UT,NEPHI,103,116
USC00426919,40.3675,-111.734,1436.2,UT,PLEASANT GROVE,104,121
USC00427064,40.2458,-111.651,1392.9,UT,PROVO BYU,104,120
USC00427260,38.7619,-112.077,1615.4,UT,RICHFIELD RADIO KSVC,101,109
USC00427271,41.9064,-111.81,1426.5,UT,RICHMOND,103,134
USC00428119,40.0797,-111.604,1438.7,UT,SPANISH FORK PWR HOUSE,105,119
USC00428771,40.5278,-112.298,1546.6,UT,TOOELE,99,123
USC00429133,40.1053,-112.435,1650.2,UT,VERNON,98,119
USC00429165,40.7908,-111.408,1810.5,UT,WANSHIP DAM,106,125
USC00429368,39.5447,-110.686,1645.9,UT,WELLINGTON 3 E,112,115
USC00429595,41.525,-111.149,1924.8,UT,WOODRUFF,108,131
USC00429717,37.2092,-112.981,1230.8,UT,ZION NP,94,96
USC00430661,43.8833,-72.6344,201.2,VT,BETHEL 4 N,416,150
USC00431243,43.3847,-72.5989,256.6,VT,CAVENDISH,417,146
USC00431433,43.7064,-72.9617,354.5,VT,CHITTENDEN,414,148
USC00435416,44.5247,-72.8153,1204,VT,MT MANSFIELD,415,155
USC00435542,44.9489,-72.1911,240.8,VT,NEWPORT,420,158
USC00436995,43.6253,-72.9781,189,VT,RUTLAND,414,148
USC00437098,43.9256,-73.0992,128,VT,SALISBURY 2 N,413,150
USC00437607,44.6264,-73.3031,33.5,VT,SOUTH HERO,412,156
USC00440327,37.75,-77.4833,67.1,VA,ASHLAND,378,101
USC00440766,37.2017,-80.4133,640.1,VA,BLACKSBURG NWSO,354,96
USC00440792,37.0997,-81.1161,609.6,VA,BLAND,349,95
USC00441136,37.5044,-78.5328,168.2,VA,BUCKINGHAM,369,99
USC00441209,37.0925,-81.3358,935.1,VA,BURKES GARDEN,347,95
USC00441593,38.0328,-78.5225,264,VA,CHARLOTTESVILLE 2W,369,103
USC00441614,36.8225,-79.4106,195.1,VA,CHATHAM,362,93
USC00441955,37.2819,-78.9592,193.5,VA,CONCORD 4 SSW,366,97
USC00441999,37.0864,-80.1422,819.9,VA,COPPER HILL,356,95
USC00442044,37.8106,-79.9883,374.9,VA,COVINGTON FLTR PLT,358,101
USC00442064,38.0517,-79.3858,535.8,VA,CRAIGSVILLE 2 S,362,103
USC00442208,38.4553,-78.9353,426.7,VA,DALE ENTERPRISE,366,106
USC00442245,36.5869,-79.3886,125,VA,DANVILLE,362,91
USC00442790,36.6983,-77.5597,30.5,VA,EMPORIA 1 WNW,377,92
USC00443310,37.9458,-79.9542,539.5,VA,GATHRIGHT DAM,358,102
USC00443375,37.62,-79.4369,225.6,VA,GLASGOW 1 SE,362,99
USC00443470,37.9839,-79.5008,411.5,VA,GOSHEN,361,102
USC00443640,37.2822,-82.0894,356.6,VA,GRUNDY,341,97
USC00444044,36.6831,-76.7683,24.4,VA,HOLLAND 1 E,383,92
USC00444148,37.1264,-79.5264,318.5,VA,HUDDLESTON 4 SW,361,96
USC00444414,36.6003,-78.3011,76.2,VA,JOHN H KERR DAM,371,91
USC00444565,37.8706,-79.5689,457.2,VA,KERRS CREEK 6 WNW,361,101
USC00444568,37.0142,-78.4697,161.5,VA,KEYSVILLE 2 S,370,95
USC00444676,37.2392,-80.1994,402.3,VA,LAFAYETTE 1 NE,356,96
USC00445050,38.0422,-78.0061,128,VA,LOUISA,373,103
USC00445453,36.6667,-80.4481,678.2,VA,MEADOWS OF DAN 5 SW,354,92
USC00445595,38.3064,-79.7197,737.9,VA,MILLGAP,360,105
USC00446475,37.5831,-75.8217,9.1,VA,PAINTER 2W,391,99
USC00446491,37.8142,-78.2644,125,VA,PALMYRA 3S,371,101
USC00446712,38.2322,-78.1203,158.5,VA,PIEDMONT RSCH STN,373,104
USC00446906,37.5144,-77.8858,121.9,VA,POWHATAN,374,99
USC00446955,37.0556,-80.7842,563.9,VA,PULASKI 2 E,351,95
USC00447925,36.6956,-78.8808,103.6,VA,SOUTH BOSTON,366,92
USC00448022,37.2714,-80.7131,594.4,VA,STAFFORDSVILLE 3 ENE,352,97
USC00448062,38.1692,-79.0844,51.5,VA,STAUNTON WATER TRMTMT PLT,365,104
USC00448084,38.9828,-77.4892,87.8,VA,STERLING RCS,378,110
USC00448192,36.7297,-76.6014,6.7,VA,SUFFOLK LAKE KILBY,385,92
USC00448547,36.6542,-81.4061,865.3,VA,TROUT DALE 3 SSE,346,92
USC00448600,37.6458,-78.965,219.5,VA,TYE RIVER 1 SE,366,100
USC00448829,37.7433,-77.04,15.2,VA,WALKERTON 2 NW,381,100
USC00448894,37.9881,-76.7769,42.7,VA,WARSAW 2 NW,383,102
USC00449025,37.5658,-76.8,6.1,VA,WEST POINT 2 NW,383,99
USC00449151,37.3017,-76.7039,21.3,VA,WILLIAMSBURG 2 N,384,97
USC00449181,39.1881,-78.1514,219.5,VA,WINCHESTER,372,112
USC00449213,37.3247,-77.6503,91.4,VA,WINTERPOCK 4 W,376,97
USC00449215,36.9986,-82.5389,776.9,VA,WISE 3E,337,94
USC00449301,36.9317,-81.0942,746.8,VA,WYTHEVILLE 1 S,349,94
USC00450008,46.9658,-123.829,3,WA,ABERDEEN,7,174
USC00450257,48.2006,-122.128,30.5,WA,ARLINGTON,20,184
USC00450294,46.2039,-117.247,1037.2,WA,ASOTIN 14 SW,60,168
USC00450482,45.7717,-122.529,86.6,WA,BATTLE GROUND,17,165
USC00450729,48.9775,-122.793,18.3,WA,BLAINE,15,190
USC00450844,48.9947,-117.354,559.9,WA,BOUNDARY DAM,59,190
USC00450945,47.1694,-122.004,208.8,WA,BUCKLEY 1 NE,21,176
USC00451233,47.4144,-121.756,475.5,WA,CEDAR LAKE,23,178
USC00451276,46.72,-122.953,56.4,WA,CENTRALIA,14,172
USC00451400,47.9967,-119.648,254.2,WA,CHIEF JOSEPH DAM,40,182
USC00451414,47.9522,-122.791,42.7,WA,CHIMACUM 4 S,15,182
USC00451679,48.5397,-121.742,59.4,WA,CONCRETE PPL FISH STN,24,187
USC00451691,46.5086,-118.788,328.6,WA,CONNELL 12 SE,47,171
USC00451939,47.3706,-123.16,6.4,WA,CUSHMAN POWERHOUSE 2,12,177
USC00452157,48.7142,-121.143,271.6,WA,DIABLO DAM,28,188
USC00452531,47.0092,-123.401,21.3,WA,ELMA,10,175
USC00452914,47.9558,-124.354,106.7,WA,FORKS 1 E,3,182
USC00453320,46.8008,-124.086,3,WA,GRAYLAND,5,173
USC00453515,47.4933,-118.25,658.4,WA,HARRINGTON 1 NW,52,178
USC00453883,46.2447,-118.879,112.2,WA,ICE HARBOR DAM,46,168
USC00454154,46.2111,-119.101,118.9,WA,KENNEWICK,45,168
USC00454486,47.3767,-121.961,163.1,WA,LANDSBURG,22,178
USC00454748,46.3675,-124.038,7.6,WA,LONG BEACH EXP STN,5,169
USC00454769,46.1506,-122.916,3.7,WA,LONGVIEW,14,168
USC00455110,46.5044,-122.594,85.3,WA,MAYFIELD PWR PLT,17,171
USC00455133,48.5933,-120.405,641.9,WA,MAZAMA,34,187
USC00455224,47.1358,-122.256,176.5,WA,MC MILLIN RSVR,19,176
USC00455305,45.9547,-122.564,68.3,WA,MERWIN DAM,17,166
USC00455525,47.8453,-121.994,36.6,WA,MONROE,22,181
USC00455688,46.5053,-120.168,472.4,WA,MOXEE CITY 10 E,36,171
USC00455774,46.3725,-123.753,15.2,WA,NASELLE 2 ENE,7,169
USC00455840,48.6758,-121.242,160,WA,NEWHALEM,28,188
USC00455946,48.8742,-117.867,450.2,WA,NORTHPORT,55,189
USC00456039,47.3328,-118.694,470,WA,ODESSA,48,177
USC00456096,48.6117,-122.806,24.4,WA,OLGA 2 SE,16,188
USC00456262,46.6092,-121.674,323.1,WA,PACKWOOD,24,171
USC00456295,47.3058,-121.851,280.4,WA,PALMER 3 ESE,23,177
USC00456534,47.785,-120.646,590.1,WA,PLAIN,32,181
USC00456914,46.6533,-123.73,9.1,WA,RAYMOND 2 S,8,172
USC00457015,46.3119,-119.263,113.7,WA,RICHLAND,43,169
USC00457059,47.1178,-118.372,566.9,WA,RITZVILLE 1 SSE,51,175
USC00457185,48.7272,-121.072,376.7,WA,ROSS DAM,29,188
USC00457507,48.4958,-122.235,18.3,WA,SEDRO WOOLLEY,20,186
USC00457544,48.085,-123.064,15.2,WA,SEQUIM 2 E,13,183
USC00457773,47.5414,-121.836,134.1,WA,SNOQUALMIE FALLS,23,179
USC00458059,48.3508,-120.726,383.1,WA,STEHEKIN 4 NW,32,185
USC00458278,47.2472,-122.412,7.6,WA,TACOMA 1,18,176
USC00458715,48.6525,-121.693,210.3,WA,UPPER BAKER DAM,24,188
USC00459021,47.3725,-122.703,5.2,WA,WAUNA 3 W,16,177
USC00459376,48.4742,-120.189,533.1,WA,WINTHROP 1 WSW,36,186
USC00460094,39.4789,-79.6275,371.6,WV,ALBRIGHT,360,114
USC00460102,37.7272,-80.6592,469.4,WV,ALDERSON,352,100
USC00460939,37.6411,-80.8831,423.7,WV,BLUESTONE LAKE,350,100
USC00461075,38.2347,-82.2033,182.9,WV,BRANCHLAND 1 N,340,104
USC00461215,38.1872,-80.1336,655.3,WV,BUCKEYE,356,104
USC00461282,38.845,-80.6203,239.3,WV,BURNSVILLE LAKE,353,109
USC00461677,39.2683,-80.3522,301.8,WV,CLARKSBURG 1,355,113
USC00462920,39.4667,-80.1333,396.2,WV,FAIRMONT,356,114
USC00463361,38.665,-80.7672,258.5,WV,GASSAWAY,351,108
USC00463464,38.8072,-79.7172,865.6,WV,GLADY 1 N,360,109
USC00463544,38.9339,-80.8325,216.4,WV,GLENVILLE,351,110
USC00463798,38.6197,-80.3822,484.6,WV,HACKER VALLEY,354,107
USC00463846,38.2794,-82.1114,207.3,WV,HAMLIN,341,105
USC00465002,39.72,-79.8561,274.3,WV,LAKE LYNN,359,116
USC00465224,37.8564,-80.4042,701,WV,LEWISBURG 3 N,354,101
USC00465563,38.1025,-81.8464,216.4,WV,MADISON 3NNW,343,103
USC00465600,37.7447,-81.8872,223.1,WV,MAN,342,100
USC00467018,40.1478,-80.7014,195.1,WV,PIKE ISLAND L&D,352,120
USC00467029,37.5742,-81.5356,390.1,WV,PINEVILLE,345,99
USC00467287,38.9189,-81.9114,177.1,WV,RACINE L&D,342,110
USC00468384,38.8008,-81.3583,287.4,WV,SPENCER,347,109
USC00468777,39.4467,-79.5469,801.6,WV,TERRA ALTA 1,361,114
USC00469011,37.5436,-80.5336,643.1,WV,UNION 3 SSE,353,99
USC00469281,39.1139,-78.5811,292.6,WV,WARDENSVILLE RM FARM,369,111
USC00469522,37.7889,-80.3083,585.2,WV,WHITE SULPHUR SPRINGS,355,101
USC00470124,44.3272,-91.9194,204.2,WI,ALMA DAM 4,262,153
USC00470175,45.3011,-92.3631,326.1,WI,AMERY,259,161
USC00470265,44.2769,-88.4378,241.4,WI,APPLETON,290,153
USC00470486,44.9633,-92.3906,335.3,WI,BALDWIN,258,158
USC00470645,43.4447,-88.8478,256,WI,BEAVER DAM,287,146
USC00470696,42.5039,-89.0311,237.7,WI,BELOIT,285,139
USC00470882,44.2906,-91.23,260.6,WI,BLAIR,268,153
USC00470892,42.8122,-89.8622,253.9,WI,BLANCHARDVILLE 2,279,141
USC00470904,45.0956,-91.4886,298.7,WI,BLOOMER,266,159
USC00471064,44.1614,-88.0803,246.9,WI,BRILLION,293,152
USC00471078,42.6181,-89.3861,240.8,WI,BRODHEAD,282,139
USC00471568,44.0328,-88.1469,256,WI,CHILTON,292,151
USC00471667,42.5492,-88.8753,292.6,WI,CLINTON,286,139
USC00471978,46.0086,-92.3736,289.6,WI,DANBURY,259,167
USC00472314,45.9169,-89.2564,494.7,WI,EAGLE RIVER,283,166
USC00472447,44.7331,-89.7581,344.7,WI,EAU PLEINE RSVR,279,156
USC00472556,44.7303,-92.4586,313.9,WI,ELLSWORTH 1 E,258,156
USC00472869,42.905,-88.8589,243.8,WI,FT ATKINSON,287,142
USC00472996,44.0758,-91.3411,233.2,WI,GALESVILLE 1ESE,267,151
USC00473038,43.5706,-91.2294,194.8,WI,GENOA DAM 8,268,147
USC00473182,45.1489,-90.0667,423.7,WI,GOODRICH 1 E,277,160
USC00473186,46.245,-91.8047,317,WI,GORDON,263,168
USC00473453,43.3311,-88.4114,298.7,WI,HARTFORD 2 W,290,145
USC00473654,43.6542,-90.3339,286.5,WI,HILLSBORO,275,148
USC00473756,43.4406,-88.6325,268.2,WI,HORICON,288,146
USC00474080,45.3497,-90.7483,385.6,WI,JUMP RIVER 3E,272,161
